house_floor,city,house_area,fee,house_used,estate,m2_price,street_name,house_style,property_right,field,total_price,house_decoration,sele_power,house_direction,build_area,room_link
高楼层 (共16层),北京,暂无数据,,满五年,交科院,97845yuan/m2,小西天,2室1厅1厨1卫,有,海淀,590w,精装,"
                    此房满五年唯一商品房，四年前装修自住，保持的好，税费少.
                  ",西南,60.3㎡,https://bj.lianjia.com/ershoufang/101101988116.html
中楼层 (共24层),北京,95.28㎡,,满五年,远洋山水,68708yuan/m2,鲁谷,2室2厅1厨2卫,有,石景山,790w,简装,"
                    此房满五年业主家庭名下就这一套住房，远景阁经典户型，双卫。
                  ",西,114.98㎡,https://bj.lianjia.com/ershoufang/101102015986.html
顶层 (共6层),北京,65.47㎡,,满五年,百旺新城,74579yuan/m2,西北旺,2室1厅1厨1卫,暂无数据,海淀,575w,简装,"
                                              ",南 北,77.1㎡,https://bj.lianjia.com/ershoufang/101101849021.html
低楼层 (共12层),北京,暂无数据,,满五年,八里庄北里,81340yuan/m2,定慧寺,2室1厅1厨1卫,暂无数据,海淀,510w,简装,"
                                              ",南 北,62.7㎡,https://bj.lianjia.com/ershoufang/101102021267.html
顶层 (共24层),北京,暂无数据,,满五年,兴隆家园,53925yuan/m2,高碑店,3室1厅1厨1卫,有,朝阳,540w,简装,"
                                              ",南 北,100.14㎡,https://bj.lianjia.com/ershoufang/101101670848.html
中楼层 (共6层),北京,112.74㎡,,满五年,田园风光雅苑,47955yuan/m2,回龙观,3室1厅1厨2卫,暂无数据,昌平,599w,精装,"
                                              ",南 北,124.91㎡,https://bj.lianjia.com/ershoufang/101101693255.html
低楼层 (共18层),北京,53.2㎡,,满五年,万寿路甲15号院五区,103576yuan/m2,万寿路,2室1厅1厨1卫,有,海淀,840w,简装,"
                                              ",西南,81.1㎡,https://bj.lianjia.com/ershoufang/101101679783.html
中楼层 (共6层),北京,115.75㎡,,满五年,澳林春天三期,90566yuan/m2,奥林匹克公园,3室2厅1厨2卫,暂无数据,朝阳,1199w,精装,"
                                              ",南 北,132.39㎡,https://bj.lianjia.com/ershoufang/101102076400.html
顶层 (共6层),北京,暂无数据,,满五年,龙华园,53775yuan/m2,回龙观,2室1厅1厨1卫,暂无数据,昌平,379w,精装,"
                    此房商品房满五年，业主家庭名下在京无其他住宅，看房随时。
                  ",南 北,70.48㎡,https://bj.lianjia.com/ershoufang/101102068495.html
中楼层 (共18层),北京,65.47㎡,,满五年,爱这城三期,75481yuan/m2,十里堡,2室1厅1厨1卫,有,朝阳,680w,精装,"
                    房子中高楼层无遮挡 房产证满五年且家庭名下只有这一套房产。
                  ",东 西,90.09㎡,https://bj.lianjia.com/ershoufang/101102062660.html
高楼层 (共20层),北京,87.66㎡,,满五年,天通苑中苑,38596yuan/m2,天通苑,2室1厅1厨1卫,有,昌平,400w,简装,"
                    中苑电梯2居室 景观房东南向 带落地阳台 满五唯一 花园位置
                  ",东南,103.64㎡,https://bj.lianjia.com/ershoufang/101102075015.html
中楼层 (共13层),北京,83.27㎡,,满五年,建邦华府,63661yuan/m2,刘家窑,2室1厅1厨2卫,有,丰台,665w,精装,"
                                              ",南 北,104.46㎡,https://bj.lianjia.com/ershoufang/101102109263.html
顶层 (共6层),北京,62.52㎡,,满五年,永乐西区,50384yuan/m2,鲁谷,2室1厅1厨1卫,暂无数据,石景山,315w,简装,"
                    此房是永乐西区南北通透，全明格局的两居室。客厅带东窗
                  ",东 南 北,62.52㎡,https://bj.lianjia.com/ershoufang/101101828017.html
低楼层 (共9层),北京,93.98㎡,,满五年,顺驰领海,48755yuan/m2,黄村北,2室2厅1厨2卫,有,大兴,550w,简装,"
                    此房满五年，并且业主在北京就这一套房子，南北双通透，
                  ",南 北,112.81㎡,https://bj.lianjia.com/ershoufang/101102035047.html
中楼层 (共24层),北京,38.85㎡,,满五年,牛街18,85858yuan/m2,牛街,1室0厅1厨1卫,有,西城,428w,简装,"
                                              ",北,49.85㎡,https://bj.lianjia.com/ershoufang/101102113603.html
中楼层 (共5层),北京,68.55㎡,,满五年,天赐良园东三期,48569yuan/m2,北关,3室1厅1厨1卫,暂无数据,通州,385w,简装,"
                    此房满五年，业主名下没有其他房子，首套购房百分子一契税
                  ",南 西 北,79.27㎡,https://bj.lianjia.com/ershoufang/101102008401.html
低楼层 (共24层),北京,69.28㎡,,满五年,雅成一里,54292yuan/m2,朝青,2室1厅1厨1卫,有,朝阳,475w,精装,"
                    此房东南北2居室，主卧室和客厅带阳台，房子满五年名下唯一住
                  ",东南 北,87.49㎡,https://bj.lianjia.com/ershoufang/101102002735.html
中楼层 (共28层),北京,73.7㎡,,满五年,北京新天地,55148yuan/m2,管庄,2室1厅1厨1卫,有,朝阳,518w,精装,"
                    北京新天地，全南两居，明厨暗卫，满五年，在京无其他住房！
                  ",南,93.93㎡,https://bj.lianjia.com/ershoufang/101102098087.html
中楼层 (共6层),北京,暂无数据,,满五年,风雅园三区,43003yuan/m2,回龙观,2室1厅1厨1卫,暂无数据,昌平,436w,其他,"
                    本房是2000年由天鸿集团建成的首批经适房，位于小区正中间，不临街不把边，中间楼层。户型是南北双通透的两居室，主卧朝南带大阳台，客厅朝南，次卧和厨房朝北。本房南边正对小区空中花园，无遮挡，采光好。
                  ",南 北,101.39㎡,https://bj.lianjia.com/ershoufang/101102178427.html
底层 (共6层),北京,暂无数据,,满五年,名流花园,37543yuan/m2,北七家,3室2厅1厨2卫,暂无数据,昌平,520w,精装,"
                    139平大三居，主卧客厅朝南，客厅40平带餐厅，主卧室带独立卫生间，使用方便的同时也保证了私密性。朝北是两个次卧和厨房。两个次卧原本是套间结构，可以一个做书房，一个做客卧。也可以改成两个独立的卧室，灵活性强。朝南客厅还带一个6平米的阳台。
                  ",南 北,138.51㎡,https://bj.lianjia.com/ershoufang/101101870973.html
中楼层 (共6层),北京,96.25㎡,,满五年,龙跃苑三区,44401yuan/m2,回龙观,2室1厅1厨1卫,暂无数据,昌平,473w,精装,"
                    商品房满五年，北京家庭一套，中楼层，看房方便 急售
                  ",南 北,106.53㎡,https://bj.lianjia.com/ershoufang/101102068541.html
中楼层 (共6层),北京,123.67㎡,,满五年,新华联家园南区,47403yuan/m2,果园,3室2厅1厨2卫,暂无数据,通州,658w,精装,"
                    此房是南北通透，是小区中少有的好户型，房子是两个卧室朝向，客厅南北西都有窗户，采光很好，北边有两个卧室，一个大卧室和一个小卧室，也可以当成书房或者保姆房，两个卫生间，格局很合理，没有浪费的空间，楼层采光好，你和家人都能享受充足的阳光。
                  ",南 北,138.81㎡,https://bj.lianjia.com/ershoufang/101102193009.html
低楼层 (共20层),北京,55.2㎡,,满五年,北京新天地,56834yuan/m2,管庄,1室2厅1厨1卫,有,朝阳,415w,简装,"
                    此房满五年并且业主在京唯一住房，户型方正，布局方正
                  ",南,73.02㎡,https://bj.lianjia.com/ershoufang/101102090179.html
中楼层 (共28层),北京,105.24㎡,,满五年,北京新天地,56015yuan/m2,管庄,3室1厅1厨2卫,有,朝阳,760w,精装,"
                    房子满五年且是业主在京名下唯一住房 业主自住 装修保持好
                  ",南 北,135.68㎡,https://bj.lianjia.com/ershoufang/101101711072.html
高楼层 (共7层),北京,144.79㎡,,满五年,龙泽苑东区,39875yuan/m2,回龙观,4室2厅1厨2卫,暂无数据,昌平,650w,精装,"
                    龙泽苑成熟社区平顶复式 四居双卫 满五年商品房 带双露台
                  ",南 北,163.01㎡,https://bj.lianjia.com/ershoufang/101101946851.html
低楼层 (共18层),北京,暂无数据,,满五年,玉林里小区,64885yuan/m2,右安门外,2室1厅1厨1卫,有,丰台,415w,简装,"
                  ",西南,63.96㎡,https://bj.lianjia.com/ershoufang/101102184904.html
中楼层 (共5层),北京,40.85㎡,,满五年,红居斜街4号院,87995yuan/m2,广安门,3室1厅1厨1卫,暂无数据,西城,505w,简装,"
                                              ",南 北,57.39㎡,https://bj.lianjia.com/ershoufang/101102124292.html
顶层 (共6层),北京,50㎡,,满五年,芳群园三区,60715yuan/m2,方庄,2室1厅1厨1卫,暂无数据,丰台,340w,简装,"
                                              ",南 北,56㎡,https://bj.lianjia.com/ershoufang/101101573785.html
高楼层 (共6层),北京,70.93㎡,,满五年,南露园,105950yuan/m2,阜成门,3室1厅1厨1卫,暂无数据,西城,1122w,精装,"
                                              ",南 北,105.9㎡,https://bj.lianjia.com/ershoufang/101102131492.html
低楼层 (共18层),北京,73.67㎡,,满五年,东风家园,64307yuan/m2,朝阳公园,2室1厅1厨1卫,有,朝阳,585w,简装,"
                                              ",南,90.97㎡,https://bj.lianjia.com/ershoufang/101102097836.html
高楼层 (共6层),北京,65.23㎡,,满五年,同华园,42223yuan/m2,西红门,2室1厅1厨1卫,暂无数据,大兴,310w,简装,"
                    此房是同华园二期（林枫家园）在售南北通透两居室，房子简单装修，入户是方正朝北的客厅，客厅是明厅带阳台。主卧室朝南带阳台，次卧室、厨房朝北，厨房带阳台，卫生间位于进门左手边，卫生间是干湿分离的。房子户型方正，诚心出售。
                  ",南 北,73.42㎡,https://bj.lianjia.com/ershoufang/101102171180.html
中楼层 (共16层),北京,131.48㎡,,满五年,富力城D区,115835yuan/m2,双井,3室2厅1厨2卫,有,朝阳,1850w,精装,"
                    此房满五年唯一，此房位置小区中间位置，前后景观视野开阔
                  ",南 北,159.71㎡,https://bj.lianjia.com/ershoufang/101102165326.html
高楼层 (共6层),北京,暂无数据,,满五年,滨河西里,47161yuan/m2,枣园,1室1厅1厨1卫,暂无数据,大兴,230w,简装,"
                                              ",南,48.77㎡,https://bj.lianjia.com/ershoufang/101102124200.html
低楼层 (共17层),北京,105.4㎡,,满五年,天通苑北二区,38815yuan/m2,天通苑,2室2厅1厨2卫,有,昌平,465w,精装,"
                    此房商品房满五年唯一，精装修，客厅朝南，双卧朝南。
                  ",南,119.8㎡,https://bj.lianjia.com/ershoufang/101102147243.html
中楼层 (共5层),北京,57.99㎡,,满五年,工体西路,91203yuan/m2,工体,2室1厅1厨1卫,暂无数据,东城,565w,精装,"
                    东城房子满五年唯一公房，南北通透两居室 户型方正，产权清
                  ",南 北,61.95㎡,https://bj.lianjia.com/ershoufang/101102171955.html
高楼层 (共6层),北京,60㎡,,满五年,建西苑南里,63638yuan/m2,杨庄,2室1厅1厨1卫,暂无数据,海淀,430w,简装,"
                    此房满五年单位福利房，户型方正没有浪费面积
                  ",南 北,67.57㎡,https://bj.lianjia.com/ershoufang/101102136845.html
低楼层 (共26层),北京,81.37㎡,,满五年,北苑家园茉藜园,53476yuan/m2,北苑,2室1厅1厨2卫,有,朝阳,550w,精装,"
                    房子户型朝西南向，正对小区花园，客厅带西向的落地阳台，主卧室带西南向飘窗，带独立卫生间，次卧室带阳台朝西向，厨房带阳台，可以储藏东西，客卫在进门的左手边，房子目前业主自住，保持不错，居住安静，适合居家过日子。
                  ",西南,102.85㎡,https://bj.lianjia.com/ershoufang/101102164538.html
中楼层 (共25层),北京,86.31㎡,,满五年,浩鸿园,70726yuan/m2,国展,1室1厅1厨1卫,有,朝阳,740w,精装,"
                                              ",西,104.63㎡,https://bj.lianjia.com/ershoufang/101102191491.html
中楼层 (共24层),北京,58.73㎡,,满五年,兴隆家园,62585yuan/m2,高碑店,2室1厅1厨1卫,有,朝阳,465w,简装,"
                    此房满五年唯一，节约购房成本，配套设施齐全，无遮挡
                  ",西南,74.3㎡,https://bj.lianjia.com/ershoufang/101102164812.html
底层 (共6层),北京,74.07㎡,,满五年,天通苑东二区,47812yuan/m2,天通苑,2室1厅1厨1卫,暂无数据,昌平,438w,精装,"
                    此房满五年唯一没有个税，一层带花园，房子干净整洁。
                  ",南 北,91.61㎡,https://bj.lianjia.com/ershoufang/101102113575.html
中楼层 (共21层),北京,93.87㎡,,满五年,朝阳无限,53587yuan/m2,甘露园,2室1厅1厨1卫,有,朝阳,620w,简装,"
                    此房房本满五年，且业主家庭名下只有一套房产，采光好，视野棒
                  ",西,115.7㎡,https://bj.lianjia.com/ershoufang/101101280838.html
中楼层 (共27层),北京,92.34㎡,,满五年,朝庭公寓,73114yuan/m2,望京,2室1厅1厨2卫,有,朝阳,840w,精装,"
                                              ",东 西,114.89㎡,https://bj.lianjia.com/ershoufang/101101424688.html
中楼层 (共6层),北京,100.32㎡,,满五年,流星花园二区,47602yuan/m2,回龙观,3室1厅1厨1卫,暂无数据,昌平,530w,简装,"
                    不临街把边全明格局，四层采光充足，看房有钥匙，业主随时签约
                  ",南 北,111.34㎡,https://bj.lianjia.com/ershoufang/101102087933.html
高楼层 (共32层),北京,120.15㎡,,满五年,天通苑东一区,26955yuan/m2,天通苑,2室1厅1厨2卫,有,昌平,420w,简装,"
                    此房是经适房满五年，房子正对着天通艺园，采光充足，视野开阔
                  ",东,155.82㎡,https://bj.lianjia.com/ershoufang/101101692032.html
